name,visibility,sport_type,start_date_local,timezone,athlete_count,achievement_count,pr_count,total_miles,elevation_gain_ft,average_speed,max_speed,moving_time_sec,elapsed_time_sec,elev_high_ft,elev_low_ft,map.id,map.resource_state,map.summary_polyline,lat,lng,end_latlng1,end_latlng2,has_heartrate,average_heartrate,gear_id,max_heartrate,kudos_count,comment_count,athlete.id,upload_id,upload_id_str,external_id,id,private,start_date,utc_offset
Greetings from a happy Bean!,everyone,Ride,2021-09-12T07:37:13Z,(GMT-08:00) America/Los_Angeles,3,68,43,29.17,1192.26,23.7708,50.04,7110,7373,415.35,7.87,a5949761569,2,qjaqEzbuyUaa@_c@wHyIgCyBUHqBpCgRdYwFqF_DuD]HgDxE}EkFkJoA]PeF|HyD@{DxBgBBaCgAsAA[H_BpB}@TgPQ{LNI\Bly@g@zIyJ|b@mEbZyF`]wAxC_F~E_Pj\cA|CgAnJThHx@`DvAhCtFpE`B`CbJnXV|EMrEDnKn@hHfArDbGlMr@vCNdCGfDc@nCwMld@wAdPyC`N]fDZjEzExPHrCW|ED~A^bChArDX|BGpCg@dGNle@Yta@OvBk@~BiCtEcAbCm@`FC~@h@zGDtKCfPe@dHJ`Cd@`CjFrJj@pBPhBX|NT`CB`B_AhVEzd@N|M~@b\f@~HWxTHhDTvArA|CbKrMrIxTpCfJxAzC|A`CpJhLpBdD`BjEbApF^nGHb`@PnEnCn[\~JMr_@Y|BsBdHYtDV~VAbd@@zB^dE|@zC`BnC`BvAvFxCtEzFjBnDrI|SnCxDxEdCtNpDb@WpCwK`C{QZyE_@ik@CqGAqe@MkC[{u@dDQvDu@xEAl@S`@i@RsBKkKDqPHSti@FlBSHQKqDJwCOcCF{AnBmA`AHp@Sz@Ld@M@oPQgFVuA]_FAwB\aDC}BSe@To@B_FUy@RoA?mEQy@Tm@DyH[UKa@nAkD_@kCLkE|AkD`@gBF}GXQSi@M}ALaFEqDLq@QaABcCVg@z@??]P_@lAKC{AT}Cr@SjEE^F?RSHJPbDGC[HaAz@g@`DdBN|@NHXU`@Hz@q@rCZbL~CrBfARx@\VpABv@i@ZCsAp@yACUQe@gAmDmB}HuBcIiAmB}@QQ?i@MW_EyDcBcD]WqDsK{@_B[cCk@gBqCgGcBqCPcFr@]c@gD_Al@sA@I{@Jm@Sw@c@y@_Aa@iBVcAlAi@?gG}GmAuBeHmF?q@~@kCPoDqD}VIuDe@aGGgRJmBQkDk@uDcEkPWk@u@YYmA@gBp@iB_@wNu@gFqAsU}@mJEwJUyCSgAwBkFw@qAqAeD{KwTsBgLWwEjAu@FU]s@_AkHc@}@}CiDsAgCQw@_@UiFwJi@mCTgGgAe@mIUFiV_@aBsB_C]{@J}AKw@@kEXsKmAgFiAuHF{@_FyGlAkFhByVf@}Ld@i_@ZgCn@aCbAwCnDyFnOyQtCgFf@e@`BuDrEkIp@aC|AyC?a@fEeLhG{Jx@mBp@wDNkHpBwDlE_[b@sLOyDh@I|DvDh@\b@KrDoLhBeCtAm@vSg[,34.416464,-119.718944,34.416476,-119.718935,TRUE,140.4,b9318843,181,8,0,65231186,6324653747,6324653747,8D2DC06E-2301-4289-9397-B7D3843279FE,5949761569,FALSE,2021-09-12T14:37:13Z,-25200
Butts up and stay off the trails,everyone,Ride,2021-09-06T07:33:27Z,(GMT-08:00) America/Los_Angeles,5,48,12,24.18,1892.39,19.8108,50.4,7071,7535,830.71,8.86,a5916079327,2,ujaqErbuyUen@oq@|OcWdd@sq@~L}PnQeYSeA{HqI_A}AcAaD_BsQgBu\wIyv@M_CR_JqBcPmAmHsEwB_C{CaAuTm@kCeD_DYiDGwEReHdI?lCw@tFIp@u@BwAiAeOp@yJdA{Gd@mHvBcO?qAsAcEuA_AmZ{@oE_Ze@gNI{Hic@?aPdAuGBaGp@uOa@fBoKWoDJcHeEiQ}FYW_@CcPc@cCmBqG?kVtTevAoUgBqR_Ao@}@YeDEga@gEkD{ASoC_B_BsCKd@f@|AAbBUHSoBwB_DoFImCj@_AWkAeA{ALB\Cc@?d@?c@Hf@C_@MNP@EWSVrA`A`A~Ce@zBCdF_B^`AhE}AjBZ^vGrAR|@K~@mAPM`@dBxDCvBf@hBmBpDnEt@dBtAN|@WrBuBnA]jBu@z@Bp@~AjBD`AUj@aCbCG|CzAxE?zAObAeC|CWdHh@jB|BdChA~Fh@bAjBpAfEJ|@bAHpEeAlDh@dCJ|DpAxCu@jAqBjQoBnIP~Ct@dGe@J]pGRdESdIaCbNHnOi@lBcDvFWzAHbBr@VMjIn@|Fo@hIoBdG}BzJXlSWfH_CfBcCTN^bBz@_AhC_@lCkGVuB~AkALeEqAwDZwA_BuA[u@Z_AdBq@Xf@p@xCAz@bCh@It@b@NYU?lArAh@tCRnEYz@bB`Ku@|Bs@^Kj@p@bDC|C}AjBNzBwAVXdBmAvBNj@hCs@bA^Zn@PlDm@tAMnA}@v@vAzBEnCg@j@{BZLf@~At@\xAy@rFaA~@sBDUhAyAh@Rr@pCfBf@jCQnAmAjANtAQn@{Bz@B|@dA`BDn@aDc@oAJeAg@}D\Bb@pClAPbAvAQhDhE\~@y@lB?nAqA~ADt@WfA`Ab@Fp@{@rByAp@Ad@h@fAkDvAMr@|Ev@`IQb@d@ArAzDpCUVcDm@eC^iArC}AjA\`Ad@Ll@G|@aAv@@x@hAv@V?xBf@jA|Ba@`B^`@bBuA`@wApBdBr@tBzCnEGxBaA|EbAzC{@NbAMzAJlBm@hBn@n@w@pA\h@@n@r@x@c@tLJ`AZXxGWxIpFdCnINlGj@l@lBw@^d@KpB_AvEwChDu@hDEdFkClMm@xJm@jHw@vDl@jEC|@Xn@F~MRd@b^X~@e@zAoBz@AfDtA`BEzAk@fAcAjAShDd@|E|EZI|OqUtQpRbZ|[v@k@hNoTvEeG|ShU,34.416383,-119.718795,34.416471,-119.71897,TRUE,145.8,b9318843,181,9,0,65231186,6289431802,6289431802,BF89D7B8-3C03-43FD-BD9C-D806626F7F97,5916079327,FALSE,2021-09-06T14:33:27Z,-25200
Beachy Bacara Bums,everyone,Walk,2021-09-04T14:36:00Z,(GMT-08:00) America/Los_Angeles,1,0,0,7.32,589.24,4.86,75.60000000000001,8726,12560,77.76,-811.35,a5907004492,2,iibqElpszUAp@CN?NDNNHp@Bd@AFQNy@Rw@LQPETDTNFNNn@BD@CFRLPLF`@DHDDJD|@^rCTjA?tAHbAXj@b@n@\l@rAlAHPD`@?ZGXS\w@z@c@nAo@z@MR]jAEXAVLbADt@CPGHK@e@OPTFVARQn@CRDd@Lf@@JGP_@j@Q^Mn@Ef@Fh@Jl@`@nA?bBAr@BNL^An@Hd@?NIdAGPg@JOHEHETAz@Rz@Fd@HJ\HTNNDXAXQF@?NGX?TFRd@lAh@z@Tj@^p@l@x@RRNHn@P\DrA@vBA~@HnABTCJIHOCEP?`@K\Cx@HLJ@LMVK\o@j@EHKt@I^Dv@Ml@MPe@b@[f@_@v@{@nAcAnBcBfEk@nBw@~DUz@Gt@o@hE_@tCMhBW|AEd@IhBCbBa@rCY`CIz@GxAi@|ES~@s@nBm@zAU`@]RORqA`E]`A{@fBkCbEo@v@c@p@y@fBmCjE_AfBcAtA]z@uApBeA`BgDvFmCvEkB~DcAlBo@`A_AdBY^o@bAeAzBg@t@g@~@Ut@w@xAa@jAo@~A_@j@k@j@KNKAEBINUl@SVUCWMg@{@UOQ?QTACBPHND?MAdEq@~@}@b@m@N[Zy@l@y@`@eA|@sB|AqCj@w@bByDhAyBrAuC`AmCb@{@r@aABQAEEDFOp@m@V_@Tk@~@yArAcBb@s@v@gAv@{@Pi@\k@zAeBFMFc@Rg@pBaDhAyB`@g@j@}@Xg@Vk@|@yA\s@`@c@`@q@p@kBZo@b@oAz@uBh@iAd@mAV_AJs@FIHU^gE\uBJoB\qDHoDTsBHaAl@gEP_AHu@\eBRmAdAyEVqA`AuCx@oBlAyBTUZe@^a@PY^gAVeAPiAJ_@AWRMZa@X{@AOIMMGUAgAFe@XSFsACuAQy@FsA@sAKc@Ic@WWUkAoBq@qAg@yAEcAKA]JQ?[KYEGIGM_@qA?WB]Ne@NG^ELKFMB]EeAQoABgAGaBi@}CEs@Da@Jc@NY`@g@HSF[KuCDOZ_@@KCy@OoAHy@GU[c@I_@I?aBsAm@Yw@k@iAo@MOIOAa@Ho@Dk@VcBf@sAf@u@^[DYCQKQYUg@O_@u@EQ@e@CwAAMEI_@_@[QIK?MHWDe@,34.423412,-119.872229,34.423374,-119.872269,TRUE,114.7,g8567301,144,7,0,65231186,6279910894,6279910894,E488238B-2B17-4A4B-A427-EF8BAAA2F49D.fit,5907004492,FALSE,2021-09-04T21:36:00Z,-25200
First OSM trip 💃🏻,everyone,Ride,2021-08-29T07:38:36Z,(GMT-08:00) America/Los_Angeles,2,13,8,27.33,2568.57,19.256400000000003,48.6,8222,9258,1384.51,2.62,a5873501775,2,sc}pE~awyUJZ[fB_@Zm`@_GyDvSk@tA}ZqLeCSwE\iAd@sAtBO`CUl@i@d@aAB}Bu@_HkA[_Ew@kEKcEo@yBcEwDmB_DkNoOy@e@{OrVmBfAkBtCkDdL[@wCuBgBC@V\_@t@PFW}AkAk@FPpEc@~KeE|YmAjCB`CZj@e@BQRG~Dy@`EaCnEk@v@}@\aCdEgHtRmMpW}H|IqFbHkEjHgBzEm@|Ew@lh@cCxZmAdFqCvHmDjHwApBnBrOhQvdBEf@gu@WeA^eGrG}DfDeC^wBq@uFeFmCeAc@}DsBgH`@tCdA|CZjCq@|LFzXq`@EyEoB_Eg@cFr@eCpCgIUmCpD}@dC[tAD~Dg@pA}B|B{DpAyDrDgAdCwA|@g@?aCqBu@yAiCwCaEm@qAb@_BdBItDyCGeAv@mBeE_C_EwB_BcCc@{@uBsAKy@_AqAK]q@a@qDaGm@c@cB}Ay@LaBu@}BUOe@`@_@tBoAbC[fBkA|AuCEoFoAeCbCmBs@gDSA`@~@d@WZi@E}A}AiEaBMZjAbACp@eFq@{BuBeFoCuB?aC}AgDdA]Em@_Ae@ELD@[GLx@~@r@V~CaAhCdBdBYdGfDbBhBdA@jCx@\KDg@qAiA?YREvEdB`ArAj@Pb@MFYkAm@DS~CLvBt@zBwB|HpAjAAhAeBr@qCvAcEf@]bA`BOlCxAf@\rAb@b@fFb@XrC`@fAdBZz@z@fAF|@|BnCb@dA|@|B|CbC|Fl@@l@o@zCFPiAGoBtA_BxAe@|Dl@vDfF|CbCxAs@hBqDnD_DjE_BpBcC\eBBsDfAiDpC_EhINzBmCfFq@lFr@bDbBbXRnH[I{Yf@cGAsDiB_H[qBAqB\eEQyDiEuNi@iEj@_FdCeLlBcS`M}a@l@gDJqDaAwGaGaNw@qCgAqLEwOs@sGeJkWiAyAoEkDyAwBeAuCi@{G`AiKx@aD|Pm]tEuElA_ClBwJpJmn@hJca@^wELiHByq@KgBN_@l^Nn@QpBeCnA@vCtAdCYpDqBvDb@xD~D`Ab@hg@mv@hQfRp@l@TEjNmUbLaQ`EsFjAgCjHoJvCaFz@s@dCmEVBfVy_@pDiE`CfCtDpFnPvQ`C`AjNp@bBj@fA|@bAvAn@jC@dKjAtF|OzPzH`D~B`Dr@lBrFnWj@xIwCxd@VhFUdIBdHQxAs@nBeCtB_C^_HC}@lGaAlDu@jIZf@|UjDt@_@JaC,34.396902,-119.726554,34.396843,-119.726534,TRUE,149.3,b9263591,193,8,0,65231186,6244906596,6244906596,EBBF6A0B-256F-448A-A76C-FDC56E8223C4,5873501775,FALSE,2021-08-29T14:38:36Z,-25200
"Hot & humid, with a side of heavy legs",everyone,Hike,2021-08-27T06:09:41Z,(GMT-08:00) America/Los_Angeles,1,1,0,5.29,1318.9,5.5008,8.64,5575,5935,2221.46,963.91,a5861769873,2,ufjqEfhtyUiAzAqAr@k@WBWUU@I_AmB[eBq@cAYIg@Vo@Lw@Iq@\U@EEAaA`@sAG}BMYa@_@MU_BF[Q[EIKAUPOXu@@[Ii@k@u@i@QO[DcAm@{@i@[Qg@A]KKW?c@To@`@e@h@i@FEMB_@PQXsAGk@DE?a@Oc@UYs@AQKDe@CMkAs@Mu@w@c@k@I?KJQ`AYPe@?[IOc@@QQ^s@VWAw@K]y@yAHs@GSFm@ESi@g@m@DOGOe@MEs@FEKImAKO_@MCi@Li@Am@Yy@XcAMq@[a@Dm@RCXPPGNcAPe@R_@VHHzAl@jAFBVWn@OKgAc@eAAg@N_AXk@Fg@Vk@BYT]XF`@`Bz@DJE@YMOGDQSAWt@A\e@RGpALNNNr@f@jAdAh@R??Mi@_@a@}BDg@k@cAL_BG[Rs@Ge@MYs@m@u@e@OeA[c@Qq@KGOLYf@MFkAHu@r@OBW^_@La@d@]Jq@YM@]SGg@b@_@NAx@u@T]AQWuAU]w@S[c@c@Y?iBQcAF[GIEJF@?KBFCICHCCDF?IF@?FI@@^LbABEGN@rAfAdAf@BTLDX^pAG^cAhA_@HWTBZGFl@\d@Tf@AhBoAr@w@d@Od@?t@e@H]JEPRNv@T\ZhArAbAXb@@^Ud@Fv@Ob@JNF|@V\HVCd@T|AR`@L?LL?JUHi@m@a@QMi@Sm@a@s@qAKs@t@o@EGHBLl@b@DNIJmACBe@Qw@g@W_@z@DTk@|AIFOjAF~@`@z@Bz@GL[Ek@Tm@}ABm@OSM[o@|AGx@k@OWLIf@`@p@Nb@EVOFIZVh@Dl@?TQn@Dp@l@RLtANHj@Kd@t@n@IZXLXIf@Jl@IT@VDNRJDVX`@J^GdAc@XM^VRb@@HZ]t@q@JSZFLxAj@X~@dAj@DFGTFZp@?^ZETTVIl@F^AXc@lACVHRn@CVa@n@c@z@]PD@d@J\ZVVDb@v@@rAfAl@\t@SdBUVCd@n@N`@Rl@Ej@Oh@p@JXJnBAZ]f@G^Bh@Jn@r@K?YTIN@ZVP?d@[d@SZBl@p@ZzBp@~Ah@l@@RGBh@\x@Ul@o@Te@f@a@AE,34.463952,-119.7122,34.463929,-119.71222,TRUE,140.4,g8567301,182,8,0,65231186,6232565496,6232565496,2E3707E0-8CE3-46C1-9704-CCC3318D47BE,5861769873,FALSE,2021-08-27T13:09:41Z,-25200
Tour de APS,everyone,Ride,2021-08-24T18:05:41Z,(GMT-08:00) America/Los_Angeles,2,12,2,14.37,1323.82,18.064799999999998,41.76,4609,4868,830.71,73.16,a5848549595,2,ojaqEpbuyUqZw\iEgEkEkFuAmAeF}F{JcKeD_EmDwDwFeG{JcKeAaCGsAoBAULOz@ONsAi@Q_AAaBcByAMYHa@nAc@HYGW{Bs@gA{AYEKXElBa@`A]ReDmGEa@PqI\aKLm@lAcBv@aC`@kCZoCKsCv@uARgAGkEQiAR}@KmADu@|@{Ad@yBr@q@tA_GhAkBdBuBl@cCbBe@jAgApEyGtAeD|BkCt@yBr@Ut@PfAM~AsBBc@c@q@YkCF]p@cAj@yADaA?g@]mCLyAIw@m@w@oBYc@c@iBgEkCsG{AkFYYw@GsDlAi@BYSFqCn@cEBsCImAkAuGk@cCc@u@sCo@{@o@cF}KMo@@eBUmBCmB[o@c@SwCLaCMeEyB}AY_GEKNWdB[FmY_D_Ru@iCh@y@c@_AyBMs@c@_@_@CaAd@gBJyCGcFuCkAyBa@E_@ZaBzGL`Bd@xB@x@m@xBo@`@K\An@h@zCCbCSp@gA|@CZVv@Ab@QLcAJCXZf@?b@kAzBJR\HlCi@\RXp@XpEm@x@GnAq@`@OXDVv@n@Pl@BdAM|A]ZkBHQVP`@nAl@V^Nz@Cv@o@rD]t@}@ZyA@MRAj@gA^OV@XRXtAn@r@n@b@nBClAsAjBLbAUdAo@^kA\Df@hApB@b@KRoCm@{AHu@_@gDDc@XL^r@RT`@x@N?h@NXtASNJ`D~DXjACZi@x@ObB_AbA@lA[^DZTVn@PAt@o@lBkAb@UZ@Xd@z@@\SRiCl@_@d@\h@dCCr@d@n@MnC@`AS|@LNNBtAV`@`DzBBZKD{A_@mDJi@\y@zBkAp@E`@b@dA`AQbAcAXDb@Vf@v@z@\AjBf@nAb@JtAe@pAPXR\~@GZwAl@_AtARf@t@Pj@`@r@z@\z@d@PbAStALhB}@d@GtBp@lAFz@GrAq@h@PJh@?jEShAWd@DNb@TBTo@bAZl@Hv@h@j@OrIOjBLfAp@RnD_@`BH~@f@vCdCnBfAt@fDhAfDTrCAvBh@d@tAk@j@JBn@uAxHQh@cBfBcAbEJxBw@nFcA`FgA`HMhFi@pFq@jC?dAd@xCEf@X~ADvMFh@TLfJKrR\b@M|BkCxADxBfAxAAbASxB{Ap@Q~Dd@xDdEn@ZvGyJtGgJhHmLx@}@dKwOvm@pp@rSbU,34.416787,-119.71858,34.416464,-119.718931,TRUE,140.3,b9318843,181,6,2,65231186,6218773430,6218773430,8EA3D42B-DACE-4606-94C5-3C7936793816,5848549595,FALSE,2021-08-25T01:05:41Z,-25200
No Pine on Lil Pine,everyone,Hike,2021-08-22T06:22:42Z,(GMT-08:00) America/Los_Angeles,2,3,1,20.09,4068.9,5.5296,9,21048,25725,4454.4,1150.92,a5836901316,2,go|qEtx_zUyD\sJyBsDsF_GQmA_AcBf@ZiBK{@qEgEgA}CYoFv@{Fk@sDwAGF}A{FqDl@gDs@_DwAcBBuAkAaBqCYkDsKqDh@_Eu@qA~AcCiEkAHq@y@eBFeAaAqAjBu@{Ah@cAcBVQnAc@iBg@nAm@_H{AUeC~BkC}@FoA{BhBcAuCaCz@uDsCa@eBgEuA_C}GqCtBuAsCoDkCmFr@c@sHw@m@MqBt@iCtAu@UeBqAwCuCwAyBoI_D{@dBYAkAi@z@iCe@{EnEkDz@{E}@QjAb@vIcFjAe@e@v@]oA_AwEcA_@pAn@pF]dBiD{D}B_@c@dC}AV{@~BcBp@@lDi@nAuGEaExAfBnF?bFm@zByD`EMbR\pEqCjIPxGq@fDfAzF\Pm@m@s@}Fr@{CQaGfCqI@iLkAkIZeCnAsB{@n@z@gC}@Li@ZeCwG_DcOlDUrEgUgAqAdArAi@hCuAm@}DbAUq@cAFO~Dm@^oBw@{@cFrE{G?O~@aHO_DbH}Og@kChC}@zBiF~CqBp@gClBeAWgFxCuAhCd@jEkHSkAkA_@eInCmAsEfC|BbKqJtH{MtDjA`Dy@w@mAuBR_AuBhDsU_@kKbFqK~Ao@v@bBe@pDmCnIn@dDl@dI|A_F~AsC`F@hBaA`G{R_A_DnAyDx@oAdCa@nCkF`FcFS|FqEhCu@`B^jC@|Gc@bCyE~CbArDTjF`BzCd@IqAsCTwAg@wFtG_BkEjCvB~GfDo@\^q@lBzFClDb@ExCr@tA[~BbBzEhCzB~FgBpDlAfCrGRjCWnKu@xArA~EvFwFdBsG~DvAlGtLrDXbCeAb@{AbA@w@jFl@zFz@z@?rBjEfDlBPfAlF@hBaAnAaB|HlCpBj@~CnAfBrDZ}EnAnCpDb@fDm@`K`DvARfD|@lBnFl@dAyAbCjD`EyBh@nD|BpAW|@Zi@{B}Ak@}DyDvBuGjAkA{@_Al@cAkAqD^aDaF]vB_EpAyBxCw@{ANu@k@Os@nFiDvCKu@nA_DkAeAS{DgA`AcBq@cIpAzBdESnKbAdBg@dAfB`@`@lAPjEe@`@HxE_An@`@jAY`@l@t@~@m@jBr@rCjEn@I`@yAzD|@pDs@nD~KpCPt@z@LxBzAjBb@dCc@xD~FvDKtA|@Ox@`CF`D}@xFb@|CfAxC|DnDF|DrBc@dBjAvDDrFjGxJbBfEYxHwEvCmDuD|DaIzD,34.557481,-119.771149,34.557428,-119.77113,TRUE,142.6,g8567301,180,10,2,65231186,6206631435,6206631435,1A05F880-03B6-4180-981E-ADFC3F6B6BED,5836901316,FALSE,2021-08-22T13:22:42Z,-25200
Some old friends & some new,everyone,Hike,2021-08-20T06:09:36Z,(GMT-08:00) America/Los_Angeles,2,2,0,5.35,1321.19,5.7780000000000005,10.44,5366,5817,2221.46,954.4,a5823876360,2,kfjqEvgtyUUl@MFs@jAi@D_@^c@SMFAk@oAuCYiBq@w@]Ie@`@k@NQ?USK@eA\Qq@Du@R]Jm@KgBIYw@u@IC]Rq@@_Aa@KSn@qBAc@q@cAo@QES?gAc@w@u@]GQCs@KKUBGNm@Xw@|@]?UVKI?w@JG`@wAE_@DaAEYUc@gA@E{@kAs@W}@gAUSYR]~@[J]Eo@e@DQGPo@b@i@EQDc@GW_@[Ia@W]He@EiBi@e@w@Ji@y@]JMGAw@Kg@_@@KMCs@J[By@Yy@?_@Z]?KQc@UOGQD_@T[XCRDZsAFi@PEVF_@BRKXp@@d@EVPl@LAP^b@Yh@GOoAWa@KsAN}@Te@D_@^aA?QVYTAIBb@z@Ll@f@D\ADOo@q@JWd@Ln@o@rAFPLd@fBRZrAp@@]a@][{ACaAc@}@Cm@Lq@Ic@Rm@A[_@s@e@g@u@e@M}@q@}AO@FEiAdA{@E]\QDGR}AdAg@`@W?i@e@[GKKJe@n@UN[`@WVq@Ku@i@aAs@OU_@k@[F_BUoAFc@BHIIGJHECD?ID??HBGIJAZNz@CXD^EXDVx@|@bATf@fBE`@QXeBjAMb@`Ad@h@\hByA^Oh@o@\O`AKj@o@RGVhA\j@Nv@`Ap@f@n@HT@^Sh@H^Qz@B\b@|@@bAZzALXRDJTCFUC_@YQSWKMo@S]@YS[_BO[VKVYFYIKTBFn@f@?LQF_AKGm@IMC_@QSm@l@Gl@SRCr@U^UbBH^f@r@EHDz@e@@WVWIIg@QQ?UKGGYD[Qc@_@Tg@`CYQYJMRC\j@p@FZEXUVZrAEj@Qf@JT?TJL\DP~APHn@O\v@j@IPJTd@J@Ib@Dl@Gd@DPNJDRh@p@CXHJEj@o@r@GZNLp@BCr@OV_AXGPBLxAh@Xt@jAz@Cp@PHh@CZZLl@Id@Dx@Ib@_@f@Bp@PD`@KdA_Ax@_@VBHbATXj@T\n@Ez@FRPRl@P\l@DREl@UZUlAFLbAZtAUVJd@n@PtBGj@Yl@C|@Nn@HB|@i@t@JhBe@p@t@Nl@Jz@bAbCVVANHTNJ`@E|@a@r@aAl@q@ZEAM,34.463907,-119.712118,34.463724,-119.712078,TRUE,137.8,g8567301,184,6,0,65231186,6192944882,6192944882,795D0D5B-C7E5-4FBD-A79C-330EF006D1A9,5823876360,FALSE,2021-08-20T13:09:36Z,-25200
Last hike hoorah with our favorite soon-to-be-Kiwi,everyone,Hike,2021-08-14T08:05:17Z,(GMT-08:00) America/Los_Angeles,5,0,0,7.7,1805.12,4.6259999999999994,10.08,9641,11460,7393.04,5597.77,a5792792770,2,cn_mEzulgUHwCpAwDYi@uDbCcAvAa@D_Ae@UiAi@UM}@Js@w@Z[n@m@Qq@sAyAk@g@{A[QZQd@kAa@cBGl@OJE[U\u@@c@\UfAiAf@Ma@j@SCm@uAn@eAk@}@XSWd@yAOPcBq@iACi@u@m@A]u@f@o@S{@y@EUv@e@OSfAy@IuB}@q@sAWWMBR[wBsBYgAO^M]QJS~@SSCViAMTkA{Ag@PgBgA_BQqA{Au@sA_@eAwAt@XNa@`AQJ]Qm@eB^HeA{@kCNMQo@\@vAcC}Bj@w@mAe@A[h@LJgBj@PiCv@eCWo@m@WMf@kA|@oBZm@}AKgAa@Ab@sAW{AXwASeASC?g@q@o@s@Oi@k@Xy@O_Ak@}AkAkAY{@Ja@aBc@HR_AgAo@oAe@cBaBgBWmAu@cAo@EOk@iBs@Ad@i@@Mk@kBsAkADRq@?T?i@VFb@qANF@Wr@i@Uw@\]Bc@[cAh@eAUyA`@El@_As@@LYq@@Os@gAKMYp@wAQaAPwEtCWZo@zAKxAeDd@QzA?fBl@nAi@Xx@LODj@?]k@c@eBJe@]eCOs@`@Ej@sAdCq@Sk@LCb@kDj@Ez@TV[VErAPpAo@tAdBr@Hl@d@Rx@@sAz@Et@Z@Kj@G^m@\d@r@EpA[TBf@[fAeAx@Mx@bAJdAbALSd@dAxAc@nArAt@NrAvDVBJh@PAhAbBOLHXVVXv@bBhAh@IM`Ab@p@r@VVj@d@~ALjA[b@pAn@`A~AXRFl@]dBd@nAo@nAf@ZJlAZl@xA\pBkAPk@fA|@CNOQUtBWd@@~@Q|@~ASbAmA~@rAzBw@{AtBk@L^l@E~@l@rBK^d@R|@a@Jn@{CjA`BhAl@AbCbBAr@fAz@InC~Ax@Y|@jALd@CQSVCFq@\PpAfBjAr@Yh@dBpBvBx@h@EZkAl@RHu@~@FLz@m@f@Dj@hA\l@v@zDZOfA_@Tx@Vb@Y`Ad@nAo@N\u@l@`@L`Ae@TkAv@a@b@HJUJXRq@^j@MhA{@bAp@n@Rt@lBbAh@dAl@BNg@|@SQf@f@lAZVNt@dAt@`@BhAqBgAyDz@F`@o@lD{@v@tAcCvG_@rB,33.753464,-116.724295,33.753544,-116.724028,TRUE,130.4,g8567301,164,8,0,65231186,6160403555,6160403555,428309C2-2BF2-44A4-8B55-F988DA32E044,5792792770,FALSE,2021-08-14T15:05:17Z,-25200
Friyay,everyone,Hike,2021-08-13T06:15:20Z,(GMT-08:00) America/Los_Angeles,1,4,0,6.01,1389.11,5.5332,8.64,6297,6489,2270.67,860.89,a5786378602,2,yahqElp|xU[^OBOUQLJQL?AHkBfAYBk@d@m@PeClBk@D[VeC?GNFJGFe@EBLw@JgAp@]KE}A]w@eDyCCONc@^WrBHt@Pd@l@p@Vv@f@p@k@n@OVULmATY^MJy@t@_@VCRWEq@}@eAMe@Ca@Ja@RUPe@]{@Gq@x@iAdAMRKBMi@_AIe@EcBi@q@Fs@MuALuAr@El@QZMRMVWj@Pn@?r@Vv@KRYEa@}AcBSiANc@`BkAN_@?OcBcAg@Gm@u@EOBo@No@CYSYq@S[]KUC{@O[SGs@B}@gAi@qAq@a@c@JCKWn@M|@m@z@WAm@e@]@i@zBQZMhA}@\q@p@a@~@OhAu@~@w@FQNK`AMVo@NuAUg@h@oAFgAhAe@TBd@Xl@NTd@Xx@lAN`@Ed@c@p@i@hAIb@{@f@IjAHfAMXuCjBe@F[Qk@cAi@_@o@UOOg@Au@e@W?ILB`AI~AQR_@DMZY?a@j@IjAWfAKF_AImA{@y@L?LS`@m@H]ZwBr@_@b@sARmAn@s@q@m@Ii@Je@Ge@Dc@_@o@YeBD_AUQ[I_ADu@Ge@E{BJa@Og@BQDJEMGmAU_@c@BiAy@MDFPNz@B\Ov@w@fAWj@_@H_AKSJN`@Bv@J`@GrBLr@C\]^uCUOJCFTh@Lj@EZc@t@DjACPkAdA]p@{@BEXF`@W|@{@x@s@ZKPHPzAz@NXPlAHJLC`AqA\S\m@^kAnAOx@[qCU_@DKIDIbBe@ZAh@[lAIVHHb@V^LCUk@QiA?s@FWPST@D[NERq@TKn@w@vAYMQ?ITGDGN?XVV?v@|@\Nt@Jd@ETVP@AJn@VTI`@d@`@@PLCJPB`@tAVSFFj@Ad@Wj@Mv@?JYXGp@`@ZAFIvAFTUt@F\I`@RLCTJr@OAYF[DLEGLMj@EVWLNj@FVYJJ~@?p@h@V?LKNN|@FbBl@jBBr@`@`B\n@C|Ab@`@E?e@ZoARQ?m@RZNMTFJGXg@D@@^HBHUL?@XIXHJxA|@`BdBJ|@ClA\Cv@q@`AE?U^NBECWHMjAE`Ci@lAo@d@m@jDoA\q@b@GJXd@[PP?PE@,34.45293,-119.590623,34.452926,-119.590827,TRUE,147.8,g8567301,175,6,0,65231186,6153661819,6153661819,560B041D-84B8-4E87-901B-77723F328D4B,5786378602,FALSE,2021-08-13T13:15:20Z,-25200
